prev_key,curr_key,time_delay
a,t,0.06492090225219727
t,space,0.09804821014404297
t,h,0.07293128967285156
h,e,0.04305148124694824
e,space,0.1079099178314209
p,a,0.08308863639831543
a,i,0.13086438179016113
i,d,0.059415578842163086
d,space,0.13340258598327637
l,e,0.06334280967712402
e,a,0.15159010887145996
a,v,0.11683917045593262
v,e,0.16317963600158691
e,space,0.13317584991455078
p,r,0.14288783073425293
r,o,0.07159996032714844
o,p,0.08895349502563477
p,o,0.13888025283813477
o,s,0.10936689376831055
s,a,0.1822049617767334
a,l,0.10099220275878906
l,s,0.15747451782226562
s,space,0.21183156967163086
c,o,0.10575366020202637
o,u,0.0885765552520752
u,l,0.17165350914001465
l,d,0.06608414649963379
d,space,0.10483145713806152
b,e,0.19489502906799316
e,space,0.0933079719543457
c,u,0.11509370803833008
u,t,0.14090275764465332
t,space,0.09057164192199707
f,r,0.2225658893585205
r,o,0.25490570068359375
o,m,0.14551401138305664
m,space,0.05621647834777832
o,f,0.12854647636413574
f,space,0.15407848358154297
t,h,0.18241167068481445
h,e,0.09530234336853027
e,space,0.1144404411315918
p,a,0.09691357612609863
a,c,0.23021245002746582
c,k,0.14997220039367676
k,a,0.10699009895324707
a,g,0.09148526191711426
g,e,0.1933422088623047
e,space,0.14646339416503906
d,e,0.16998815536499023
e,s,0.0952444076538086
s,p,0.14759039878845215
p,i,0.13549375534057617
i,t,0.10605978965759277
t,e,0.05340433120727539
e,space,0.14619755744934082
b,i,0.11868596076965332
i,d,0.11382484436035156
d,e,0.16379833221435547
e,n,0.1006937026977539
n,',0.10787224769592285
',s,0.26410436630249023
s,space,0.19422006607055664
s,t,0.10673284530639648
t,r,0.17799043655395508
r,o,0.0648353099822998
o,n,0.09547781944274902
n,g,0.08668017387390137
g,space,0.1614549160003662
s,u,0.1342029571533203
u,p,0.06971478462219238
p,p,0.18681120872497559
p,o,0.15647244453430176
o,r,0.08599114418029785
r,t,0.17290878295898438
t,space,0.09269905090332031
f,o,0.06772732734680176
o,r,0.11223554611206055
r,space,0.09962606430053711
t,h,0.09360003471374512
h,e,0.08272433280944824
e,m,0.11585783958435059
m,space,0.08028197288513184
b,u,0.1516878604888916
u,t,0.1361992359161377
t,space,0.07864713668823242
d,e,0.16914081573486328
e,s,0.13423967361450195
s,p,0.11911368370056152
p,i,0.10841107368469238
i,t,0.08623480796813965
t,e,0.06287527084350586
e,space,0.11451554298400879
t,h,0.07300162315368652
h,e,0.11211156845092773
e,space,0.08330583572387695
p,u,0.09282088279724121
u,s,0.14558887481689453
s,h,0.09501981735229492
h,space,0.0362703800201416
,mouse_click,0.3234689235687256
t,h,0.12058424949645996
h,e,0.040555477142333984
e,space,0.1343371868133545
p,r,0.13197970390319824
r,o,0.0993955135345459
o,p,0.0443263053894043
p,o,0.3881049156188965
o,s,0.12722563743591309
s,a,0.1785588264465332
a,l,0.08528518676757812
l,space,0.10532259941101074
b,e,0.22671794891357422
e,c,0.1974484920501709
c,o,0.08594417572021484
o,m,0.14854168891906738
m,e,0.06613302230834961
e,s,0.1443309783935547
s,space,0.05564546585083008
t,h,0.08307099342346191
h,e,0.09115290641784668
e,space,0.12184929847717285
l,a,0.05685758590698242
a,t,0.09829044342041016
t,e,0.1374044418334961
e,s,0.15151071548461914
s,t,0.1178123950958252
t,space,0.1750319004058838
e,l,0.11675810813903809
l,e,0.08619356155395508
e,m,0.13922333717346191
m,e,0.13995695114135742
e,n,0.16256928443908691
n,t,0.1073160171508789
t,space,0.12337398529052734
t,o,0.12205862998962402
o,space,0.1281445026397705
h,i,0.06094932556152344
i,t,0.13180279731750488
t,space,0.11318278312683105
t,h,0.0646665096282959
h,e,0.06842994689941406
e,space,0.13849902153015137
c,u,0.0889291763305664
u,t,0.14282584190368652
t,t,0.1505885124206543
t,i,0.07189583778381348
i,n,0.09180402755737305
n,g,0.05074596405029297
g,space,0.1309220790863037
r,o,0.10322737693786621
o,o,0.13661623001098633
o,m,0.12963128089904785
m,space,0.08879828453063965
f,l,0.1767137050628662
l,o,0.19464993476867676
o,o,0.13933300971984863
o,r,0.09186291694641113
r,space,0.10907173156738281
j,o,0.08475947380065918
o,i,0.11641573905944824
i,n,0.07562971115112305
n,i,0.16896367073059082
i,n,0.07855415344238281
n,g,0.10688948631286621
g,space,0.1428508758544922
f,r,0.19049906730651855
r,e,0.11935901641845703
e,e,0.16815495491027832
e,space,0.10013699531555176
t,u,0.08440899848937988
u,i,0.1562337875366211
i,t,0.1829531192779541
t,i,0.13727426528930664
i,o,0.08260273933410645
o,n,0.10583233833312988
n,space,0.06697940826416016
f,o,0.13580584526062012
o,r,0.12497901916503906
r,space,0.0684354305267334
c,o,0.05154252052307129
o,m,0.1255965232849121
m,m,0.17619681358337402
m,u,0.21356701850891113
u,n,0.18344616889953613
n,i,0.06971454620361328
i,t,0.09547853469848633
t,y,0.13152623176574707
y,space,0.07222461700439453
c,o,0.12183523178100586
o,l,0.2642173767089844
l,l,0.13257098197937012
l,e,0.1021883487701416
e,g,0.11480426788330078
g,e,0.1452028751373291
e,space,0.1485903263092041
m,a,0.10339474678039551
a,r,0.1862013339996338
r,g,0.20801067352294922
g,i,0.07518625259399414
i,n,0.0771028995513916
n,a,0.0995781421661377
a,l,0.11889123916625977
l,space,0.06804871559143066
t,a,0.16419410705566406
a,x,0.22678041458129883
x,space,0.0490720272064209
r,a,0.16891074180603027
a,t,0.08526039123535156
t,e,0.12945795059204102
e,space,0.11898112297058105
i,n,0.06268000602722168
n,c,0.056674957275390625
c,r,0.21614527702331543
r,e,0.07755851745605469
e,a,0.11166715621948242
a,s,0.06037425994873047
s,e,0.08315086364746094
e,s,0.21298837661743164
s,space,0.16804289817810059
t,o,0.18016743659973145
o,space,0.11879849433898926
f,i,0.11487650871276855
i,n,0.02910161018371582
n,a,0.19589996337890625
a,n,0.12095332145690918
n,c,0.12633585929870605
c,e,0.1797332763671875
e,space,0.07452559471130371
t,h,0.11967754364013672
h,e,0.07928776741027832
e,space,0.12038445472717285
g,i,0.10054850578308105
i,a,0.11055874824523926
a,space,0.11061573028564453
r,e,0.13606929779052734
e,p,0.1610126495361328
p,space,0.12043881416320801
m,a,0.16489028930664062
a,j,0.2662994861602783
j,r,0.12312984466552734
r,space,0.33293890953063965
m,a,0.13427448272705078
a,r,0.13468003273010254
r,j,0.13128232955932617
j,o,0.0950014591217041
o,r,0.20199203491210938
r,i,0.1746828556060791
i,e,0.07999777793884277
e,space,0.1851186752319336
t,a,0.15761542320251465
a,y,0.05105280876159668
y,l,0.1581418514251709
l,o,0.17875146865844727
o,r,0.07099771499633789
r,space,0.15704751014709473
j,g,0.15720915794372559
g,space,0.34499263763427734
g,r,0.20009875297546387
r,e,0.07999706268310547
e,e,0.20839214324951172
e,n,0.12112617492675781
n,space,0.20122909545898438
i,n,0.0841970443725586
n,v,0.09587907791137695
v,e,0.1609945297241211
e,s,0.1419668197631836
s,t,0.1194007396697998
t,e,0.09455657005310059
e,d,0.182542085647583
d,space,0.16843819618225098
a,s,0.062005043029785156
s,space,0.09811139106750488
m,u,0.22372794151306152
u,c,0.08166790008544922
c,h,0.1291961669921875
h,space,0.07613921165466309
a,s,0.058203935623168945
s,space,0.15190577507019043
w,o,0.08975553512573242
o,r,0.12898635864257812
r,t,0.20832204818725586
t,h,0.07698345184326172
h,space,0.08101034164428711
o,f,0.11642956733703613
f,space,0.09477353096008301
s,h,0.14259624481201172
h,a,0.17841053009033203
a,r,0.10108017921447754
r,e,0.08380365371704102
e,s,0.14784860610961914
s,space,0.13463234901428223
i,n,0.09793996810913086
n,space,0.08978700637817383
a,space,0.1157674789428711
s,h,0.28458738327026367
h,e,0.1681351661682129
e,l,0.20003080368041992
l,l,0.1454615592956543
l,space,0.1210026741027832
c,o,0.11494088172912598
o,m,0.07926154136657715
m,p,0.12439346313476562
p,a,0.16316866874694824
a,n,0.07113766670227051
n,y,0.21088671684265137
y,space,0.09114789962768555
t,h,0.10656476020812988
h,a,0.07940959930419922
a,t,0.10268783569335938
t,space,0.07176518440246582
i,s,0.0987546443939209
s,space,0.10805010795593262
m,e,0.04025745391845703
e,r,0.1180722713470459
r,g,0.22466659545898438
g,i,0.07114768028259277
i,n,0.06695675849914551
n,space,0.10469913482666016
w,i,0.10472273826599121
i,t,0.11323285102844238
t,h,0.10308027267456055
h,space,0.08568835258483887
t,h,0.17971181869506836
h,e,0.10714459419250488
e,space,0.14181971549987793
f,o,0.09037375450134277
o,r,0.1169443130493164
r,m,0.08839869499206543
m,e,0.10193610191345215
e,r,0.10701465606689453
r,space,0.08171200752258301
p,r,0.08860445022583008
r,e,0.13518691062927246
e,s,0.11869215965270996
s,i,0.18285083770751953
i,d,0.06754183769226074
d,e,0.17887282371520996
e,n,0.09321141242980957
n,t,0.12906789779663086
t,space,0.07860541343688965
d,o,0.09353256225585938
o,n,0.0729823112487793
n,a,0.1033926010131836
a,l,0.10469460487365723
l,d,0.09115171432495117
d,space,0.14270496368408203
t,r,0.18580269813537598
r,u,0.05484318733215332
u,m,0.19857192039489746
m,p,0.08038640022277832
p,space,0.22233247756958008
n,e,0.07335376739501953
e,w,0.11429452896118164
w,space,0.0960850715637207
m,e,0.09610867500305176
e,d,0.1814136505126953
d,i,0.10436344146728516
i,a,0.12001562118530273
a,space,0.14240312576293945
v,e,0.16996240615844727
e,n,0.08787918090820312
n,t,0.1033334732055664
t,u,0.15460205078125
u,r,0.05413198471069336
r,e,0.08025908470153809
e,space,0.13124322891235352
a,s,0.08492803573608398
a,c,0.1863846778869629
c,c,0.14591574668884277
c,o,0.15001225471496582
o,r,0.0989065170288086
r,d,0.19350600242614746
d,i,0.09711074829101562
i,n,0.07775616645812988
n,g,0.07119631767272949
g,space,0.19772791862487793
t,o,0.14506888389587402
o,space,0.09088730812072754
f,space,0.19204044342041016
f,a,0.16872620582580566
f,i,0.17787647247314453
i,n,0.0824441909790039
n,a,0.1545710563659668
a,n,0.10320520401000977
n,c,0.06635642051696777
c,i,0.12450170516967773
i,a,0.12548422813415527
a,l,0.09075236320495605
l,space,0.09512853622436523
d,i,0.2540397644042969
i,s,0.10416197776794434
s,c,0.1751413345336914
c,l,0.1035315990447998
l,o,0.19504475593566895
o,s,0.13342690467834473
s,r,0.25035786628723145
r,u,0.13843774795532227
u,space,0.3258652687072754
d,i,0.15436792373657227
i,s,0.0915977954864502
s,c,0.20720291137695312
c,l,0.15602374076843262
l,o,0.18173813819885254
o,s,0.23228192329406738
s,u,0.1852428913116455
u,r,0.07675051689147949
r,e,0.07596898078918457
e,space,0.08619904518127441
f,o,0.09232974052429199
o,r,0.12911486625671387
r,m,0.06903457641601562
m,space,0.09580755233764648
g,r,0.1979515552520752
r,e,0.057518959045410156
e,e,0.19575786590576172
e,n,0.14207148551940918
n,e,0.08319234848022461
e,space,0.35009264945983887
a,space,0.12114214897155762
r,e,0.09408068656921387
e,p,0.15221285820007324
p,u,0.08025813102722168
u,b,0.13186311721801758
b,l,0.10674548149108887
l,i,0.04171276092529297
i,c,0.1175844669342041
c,a,0.17013812065124512
a,n,0.0847008228302002
n,space,0.08627986907958984
a,n,0.09172272682189941
n,d,0.09327840805053711
d,space,0.10756254196166992
t,r,0.25542688369750977
r,u,0.1930828094482422
u,m,0.23464608192443848
m,p,0.08655810356140137
p,space,0.11850619316101074
s,u,0.14930033683776855
u,p,0.102264404296875
p,p,0.18179607391357422
p,o,0.14184999465942383
o,r,0.09543657302856445
r,t,0.20706439018249512
t,e,0.11693239212036133
e,r,0.1658768653869629
r,space,0.1707909107208252
w,i,0.11999940872192383
i,t,0.11296772956848145
t,h,0.09443831443786621
h,space,0.09852218627929688
a,space,0.14879369735717773
h,i,0.05074644088745117
i,s,0.16603684425354004
s,t,0.14393854141235352
t,o,0.09196805953979492
o,r,0.13904714584350586
r,y,0.04913520812988281
y,space,0.09317231178283691
o,space,0.2035372257232666
o,f,0.10214900970458984
f,space,0.10097241401672363
c,o,0.04903817176818848
o,n,0.10335850715637207
n,s,0.07754778861999512
s,p,0.11278700828552246
p,i,0.1209421157836914
i,r,0.07045626640319824
r,a,0.15674304962158203
a,c,0.1809229850769043
c,y,0.1499319076538086
y,space,0.08419132232666016
t,h,0.10038113594055176
h,e,0.07173705101013184
e,o,0.12198948860168457
o,r,0.10198259353637695
r,i,0.1201925277709961
i,e,0.06395864486694336
e,s,0.16387486457824707
s,space,0.23739862442016602
t,h,0.11134910583496094
h,a,0.09067177772521973
a,t,0.07934904098510742
t,space,0.07484602928161621
b,o,0.09165215492248535
o,u,0.07581257820129395
u,g,0.08406996726989746
g,h,0.14557862281799316
h,t,0.09298825263977051
t,space,0.12652325630187988
s,h,0.09788632392883301
h,a,0.12814807891845703
a,r,0.04681730270385742
r,e,0.11330533027648926
e,s,0.17319059371948242
s,space,0.15570831298828125
o,f,0.08236908912658691
f,space,0.10278034210205078
d,i,0.08878016471862793
i,g,0.10601019859313965
g,i,0.09525609016418457
i,t,0.10976266860961914
t,a,0.13495874404907227
a,l,0.13876914978027344
l,space,0.0672750473022461
w,o,0.09876537322998047
o,r,0.11045193672180176
r,l,0.11002516746520996
l,d,0.08388853073120117
d,space,0.15082311630249023
a,c,0.19923043251037598
c,q,0.22374820709228516
q,u,0.11321520805358887
u,i,0.06564974784851074
i,s,0.10555291175842285
s,i,0.1450965404510498
i,t,0.09584593772888184
t,i,0.08387327194213867
i,o,0.04112434387207031
o,n,0.13313031196594238
n,space,0.04887199401855469
c,o,0.13071990013122559
o,r,0.12844300270080566
r,p,0.10944724082946777
p,space,0.1869370937347412
o,n,0.09960794448852539
n,space,0.08807778358459473
,e,0.36296534538269043
e,w,0.08588457107543945
w,s,0.22812724113464355
s,space,0.07018232345581055
o,f,0.07196164131164551
f,space,0.1215372085571289
t,h,0.0992276668548584
h,e,0.01106882095336914
e,space,0.18145489692687988
p,u,0.09088873863220215
u,r,0.06577658653259277
r,c,0.2218918800354004
c,h,0.14589262008666992
h,a,0.0989828109741211
a,s,0.07438468933105469
s,e,0.09530210494995117
e,space,0.1333475112915039
w,a,0.16814780235290527
a,s,0.08679771423339844
s,space,0.09719729423522949
p,r,0.07084941864013672
r,e,0.06486010551452637
e,v,0.198866605758667
v,i,0.08742237091064453
i,o,0.06010103225708008
o,u,0.07154989242553711
u,s,0.03230476379394531
s,l,0.1652083396911621
l,y,0.17820262908935547
y,space,0.0672597885131836
r,e,0.08498144149780273
e,p,0.07794880867004395
p,o,0.17889618873596191
o,r,0.06212639808654785
r,t,0.19640803337097168
t,e,0.06091117858886719
e,d,0.22286248207092285
d,space,0.10327529907226562
b,y,0.1309208869934082
y,space,0.10110163688659668
w,h,0.1030428409576416
h,i,0.08097052574157715
i,c,0.0919504165649414
c,h,0.10808229446411133
h,space,0.07709455490112305
t,r,0.22662806510925293
r,a,0.2659003734588623
a,c,0.1453564167022705
c,k,0.12481260299682617
k,s,0.08977913856506348
s,space,0.13810253143310547
t,r,0.1804978847503662
r,a,0.12509417533874512
a,d,0.17592620849609375
d,i,0.20374393463134766
i,n,0.09386324882507324
n,g,0.12787270545959473
g,space,0.14653921127319336
a,c,0.18210673332214355
c,t,0.19991683959960938
t,i,0.13995647430419922
i,v,0.0890510082244873
v,i,0.1856224536895752
i,t,0.08827424049377441
t,y,0.13309121131896973
y,space,0.07072091102600098
b,y,0.13368630409240723
y,space,0.06664586067199707
p,o,0.12836861610412598
o,l,0.18822312355041504
l,i,0.1784968376159668
i,t,0.10946512222290039
t,i,0.09598350524902344
i,c,0.14465737342834473
c,i,0.2099008560180664
i,a,0.16416120529174805
a,n,0.08541607856750488
n,s,0.11538577079772949
s,space,0.0926809310913086
l,a,0.10619592666625977
a,s,0.09103798866271973
s,t,0.16437363624572754
t,space,0.13480544090270996
w,e,0.07315587997436523
e,e,0.20902371406555176
e,k,0.2659928798675537
k,space,0.08419370651245117
t,r,0.16585755348205566
r,u,0.1414470672607422
u,m,0.19067740440368652
m,p,0.082763671875
p,space,0.12364315986633301
m,e,0.10608959197998047
e,d,0.1943206787109375
d,i,0.09430742263793945
i,a,0.09759902954101562
a,space,0.1672227382659912
shift,space,0.19313621520996094
t,e,0.19301962852478027
e,c,0.3272390365600586
c,h,0.26978445053100586
h,n,0.2342853546142578
n,o,0.09360575675964355
o,l,0.17429494857788086
l,o,0.15657591819763184
o,g,0.11148571968078613
g,y,0.17360782623291016
y,space,0.05415081977844238
c,h,0.09336566925048828
h,a,0.13052058219909668
a,i,0.08749866485595703
i,r,0.08750295639038086
r,e,0.04224705696105957
e,d,0.2388310432434082
d,space,0.13817238807678223
b,y,0.14903020858764648
y,space,0.1089773178100586
t,e,0.09687113761901855
e,h,0.0023467540740966797
h,space,0.14309072494506836
f,o,0.09732413291931152
o,r,0.12491488456726074
r,m,0.10301065444946289
m,e,0.0839700698852539
e,r,0.11177206039428711
r,space,0.0428924560546875
p,r,0.0665132999420166
r,e,0.10145950317382812
e,s,0.12850475311279297
s,i,0.17978334426879883
i,d,0.07205033302307129
d,e,0.16399073600769043
e,n,0.06889104843139648
n,t,0.11440038681030273
t,space,0.1117863655090332
s,a,0.1590433120727539
a,i,0.08545136451721191
i,d,0.10571575164794922
d,space,0.14853930473327637
i,t,0.16315102577209473
t,space,0.10307550430297852
w,i,0.10018277168273926
i,l,0.08386802673339844
l,l,0.11892390251159668
l,space,0.20205187797546387
l,a,0.11492323875427246
a,u,0.12906718254089355
shift,L,0.1319580078125
L,e,0.14203357696533203
e,o,0.12996530532836914
o,space,0.10100913047790527
shift,H,0.1390221118927002
i,s,0.13083624839782715
s,space,0.0953829288482666
t,h,0.05603837966918945
h,e,0.1589653491973877
e,space,0.09003210067749023
h,e,0.07999873161315918
e,a,0.09403681755065918
a,d,0.1239626407623291
d,space,0.07900238037109375
o,f,0.08899688720703125
f,space,0.11903738975524902
e,n,0.0689995288848877
n,g,0.1340012550354004
g,i,0.09599900245666504
i,n,0.06100344657897949
n,e,0.07599997520446777
e,e,0.17599987983703613
e,r,0.09999632835388184
r,i,0.0930337905883789
i,n,0.06896710395812988
n,g,0.10299897193908691
g,space,0.13600444793701172
a,l,0.16037583351135254
l,space,0.1250004768371582
l,u,0.23598122596740723
u,space,0.19396138191223145
m,o,0.1000521183013916
o,s,0.10094785690307617
s,space,0.1560380458831787
l,u,0.18996334075927734
u,m,0.17699813842773438
m,o,0.11503434181213379
o,s,0.14814543724060059
s,space,0.17396807670593262
i,s,0.2649803161621094
s,space,0.09096956253051758
t,h,0.09100055694580078
h,e,0.11504840850830078
e,space,0.06094837188720703
c,o,0.11797571182250977
o,f,0.12696313858032227
f,o,0.15499663352966309
o,u,0.08905148506164551
u,n,0.19800329208374023
n,d,0.07698321342468262
d,e,0.15796279907226562
e,r,0.08839964866638184
r,space,0.1569993495941162
a,n,0.08300065994262695
n,d,0.0989990234375
d,space,0.09599804878234863
h,e,0.05701875686645508
e,a,0.09998416900634766
a,d,0.12659811973571777
d,space,0.08100390434265137
o,f,0.06400418281555176
f,space,0.1109919548034668
e,n,0.07999682426452637
n,g,0.11005401611328125
g,i,0.09894609451293945
i,n,0.029001951217651367
n,e,0.0885934829711914
e,e,0.17694902420043945
e,r,0.09952116012573242
r,i,0.09999918937683105
i,n,0.06599736213684082
n,g,0.08105111122131348
g,space,0.16498541831970215
h,e,0.09196710586547852
